SrcIP,SrcPort,DstIP,DstPort,Proto,CurrentLength,SumIat,TotalPkts,MinLen,MaxLen,SumLen,MeanLen,Label
10.8.8.130,49539,84.194.84.124,21546,17,0,0,1,60,60,60,3932160,-1
10.8.0.10,45951,74.125.224.143,443,6,7012352,27062612908418,69,66,1404,19420,18445059,5
204.236.238.164,1318,10.8.8.138,41865,6,3932160,982157339,12,60,1374,5451,29769728,2
10.8.0.10,18420,157.55.235.142,40029,17,0,0,1,83,83,83,5439488,-1
216.58.208.46,443,10.8.8.178,38245,6,3932160,59081478337,12,60,218,1070,5843626,0
173.252.79.94,443,10.8.0.10,33403,6,4325376,3471894994242,8,66,170,872,7143424,0
207.241.237.128,80,10.8.8.130,47783,6,4325376,8652274845,1613,66,1374,2205190,89596609,0
207.241.239.206,6969,10.8.8.130,57023,6,4325376,6991504595,5,66,249,521,6828851,4
216.58.219.229,443,10.8.0.14,53784,6,3932160,59443021708,18,60,1050,2905,10576782,0
173.194.67.16,465,10.8.8.234,37828,6,3932160,3307306745,21,60,302,2263,7062284,0
10.8.0.10,18420,10.8.0.6,34575,17,4587520,7757933045238,2,70,70,140,4587520,1
10.8.8.138,58754,209.148.205.16,80,6,4325376,211994614306,7,66,66,462,4325376,5
10.8.8.130,33780,207.241.227.212,80,6,4325376,10515902961,718,66,248,50062,4569447,0
10.8.8.222,61102,131.202.6.26,13000,6,3932160,1772961962,16,60,1374,9237,37834752,5
173.194.123.0,443,10.8.0.10,42396,6,4325376,138124072,9,66,1404,4865,35425848,0
114.149.151.1,50955,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,44283,204.236.238.164,1981,6,3932160,2441105039,197,60,1374,253719,84404712,0
82.242.167.105,64603,10.8.0.6,56957,6,4325376,1232329102,9,66,160,764,5563278,6
10.8.8.130,43528,207.241.236.176,80,6,4325376,6587563567,780,66,254,56106,4714054,0
10.8.0.6,40273,157.55.235.174,40002,17,0,0,1,75,75,75,4915200,-1
10.8.8.222,64285,224.0.0.252,5355,17,4194304,410487512,2,64,64,128,4194304,6
173.194.123.110,443,10.8.0.14,53110,6,3932160,59028339862,16,60,333,1936,7929856,0
10.8.0.10,43135,173.194.123.12,443,6,3932160,573306648,14,60,277,1355,6342948,0
74.125.226.33,443,10.8.8.138,39793,17,4653056,90447817207,14,71,1392,8536,39958235,5
10.8.8.130,51413,195.240.141.169,11067,17,0,0,1,139,139,139,9109504,-1
157.55.235.159,40022,10.8.0.6,40273,17,0,0,1,63,63,63,4128768,-1
10.8.0.6,0,131.202.6.3,0,1,20316160,2700329148621,10,262,443,3147,20624179,6
182.211.104.136,54312,10.8.8.130,51413,17,21561344,28013476513,2,110,329,439,14385152,4
10.8.0.10,51013,173.252.79.94,50009,17,12189696,2670330913884,5,86,194,838,10983833,6
10.8.8.222,52776,224.0.0.252,5355,17,4194304,415275467,2,64,64,128,4194304,6
157.56.52.14,40029,10.8.8.134,15685,17,4063232,2701842916998,2,62,62,124,4063232,6
71.179.224.152,47644,10.8.8.134,15685,17,4128768,42356568990,4,63,63,252,4128768,2
10.8.8.130,51413,91.121.59.153,6881,17,6553600,150336035879,5,100,136,572,7497318,4
207.241.226.111,6969,10.8.8.130,49065,6,4325376,2143364374,5,66,216,488,6396313,4
10.8.8.138,39890,23.235.40.143,443,6,4325376,67086048309,13,66,1055,2189,11035254,5
10.8.8.134,15685,121.138.121.95,2257,17,0,0,1,60,60,60,3932160,-1
74.125.29.155,443,10.8.8.138,44652,6,4325376,59081226568,5,66,129,393,5151129,5
10.8.0.6,42844,141.219.235.176,60830,6,4325376,60117186340,17,66,144,1352,5212039,6
10.8.8.222,60677,224.0.0.252,5355,17,4194304,411676372,2,64,64,128,4194304,6
10.8.8.246,56934,224.0.0.252,5355,17,4194304,411806491,2,64,64,128,4194304,6
54.230.52.100,443,10.8.8.138,33878,6,4325376,18033029747,2,66,74,140,4587520,5
10.8.8.138,41415,74.125.226.63,443,17,5373952,473915913,4,79,1392,1924,31522816,5
10.8.8.222,64721,224.0.0.252,5355,17,4194304,418702267,2,64,64,128,4194304,6
10.8.8.130,51413,71.244.132.186,51303,17,0,0,1,139,139,139,9109504,-1
10.8.0.6,40273,157.55.235.147,40017,17,4849664,3187629917854,2,74,74,148,4849664,6
10.8.8.246,56789,224.0.0.252,5355,17,4194304,411744121,2,64,64,128,4194304,6
10.8.8.130,44980,216.58.210.5,443,6,4325376,59308938533,18,66,1374,3873,14101162,0
10.8.8.234,38206,63.245.217.161,443,6,4325376,14185007359,13,66,759,2829,14261641,0
10.8.8.110,39035,63.245.216.132,443,6,3932160,1354345801,12,60,603,1839,10043392,0
111.221.74.38,40024,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
157.55.235.155,443,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
178.168.63.248,35394,10.8.0.6,49589,6,4325376,12196456423,9,66,148,739,5381233,6
10.8.8.134,15685,136.169.222.142,34517,17,0,0,1,60,60,60,3932160,-1
10.8.8.246,58540,224.0.0.252,5355,17,4194304,419507213,2,64,64,128,4194304,6
10.8.0.6,40273,157.55.130.155,40001,17,0,0,1,78,78,78,5111808,-1
173.194.67.16,465,10.8.8.234,37857,6,3932160,3249776870,20,60,302,2191,7179468,0
10.8.8.246,55310,224.0.0.252,5355,17,4194304,412783666,2,64,64,128,4194304,6
10.8.8.130,51413,222.160.229.8,9101,17,0,0,1,139,139,139,9109504,-1
208.117.251.116,443,10.8.8.138,56571,6,4325376,64377888811,2296,66,1374,3132689,89418077,0
10.8.8.178,38614,93.184.220.29,80,6,4325376,5541610054,4,66,74,272,4456448,0
10.8.8.246,64569,224.0.0.252,5355,17,4194304,415187366,2,64,64,128,4194304,6
213.199.179.142,40021,10.8.8.130,49539,17,0,0,1,140,140,140,9175040,-1
10.8.8.130,49539,86.193.232.51,40406,17,4194304,351423265095,4,64,64,256,4194304,2
77.72.169.133,11113,10.8.8.246,60245,17,7143424,3380722374342,45,60,160,3929,5722020,0
10.8.8.246,63700,224.0.0.252,5355,17,4194304,413897840,2,64,64,128,4194304,6
176.63.102.150,55041,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
209.148.205.19,80,10.8.0.6,38945,6,4325376,260510476956,7,66,66,462,4325376,0
10.8.8.130,49539,81.62.51.49,32990,17,0,0,1,60,60,60,3932160,-1
10.8.8.178,40715,173.194.116.95,443,6,4325376,66639946844,20,66,321,2545,8339456,0
10.8.0.6,40273,157.55.130.153,40017,17,4915200,1976122959153,2,75,75,150,4915200,6
64.4.23.160,40010,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
213.199.179.169,40019,10.8.8.130,49539,17,0,0,1,140,140,140,9175040,-1
10.8.8.130,51413,213.213.187.156,45673,17,0,0,1,139,139,139,9109504,-1
173.252.79.90,3478,10.8.0.10,39742,6,4325376,177695250816,5,66,170,518,6789529,6
10.8.8.222,50571,224.0.0.252,5355,17,4194304,415404000,2,64,64,128,4194304,6
10.8.8.110,37444,64.233.184.16,465,6,4325376,2260198512,16,66,583,2427,9940992,0
23.235.44.143,443,10.8.8.138,49845,6,4325376,20307425712,4,66,97,295,4833280,5
10.8.0.10,39989,173.194.76.127,19302,17,4063232,2911415533919,292,62,62,18104,4063232,2
10.8.8.130,49539,157.55.56.156,443,17,0,0,1,60,60,60,3932160,-1
161.69.13.21,443,10.8.8.222,61136,6,3932160,104795483918,18,60,1374,8154,29687808,0
10.8.8.130,49539,178.234.250.137,16762,17,0,0,1,60,60,60,3932160,-1
93.184.220.29,80,10.8.8.110,39921,6,4325376,17292929855,8,66,854,2900,23756800,0
108.237.134.2,7124,10.8.8.130,49539,17,37158912,505980179455,493,60,1081,236685,31463261,2
10.8.0.6,39556,45.50.54.24,39032,6,4325376,12299206078,12,66,135,942,5144576,6
118.19.21.208,0,10.8.8.134,0,1,0,0,1,88,88,88,5767168,-1
216.58.208.37,443,10.8.8.178,51939,6,3932160,58757369975,19,60,1354,3249,11206656,0
10.8.0.10,44767,173.194.123.118,443,6,4325376,177031436442,24,66,1404,4636,12659370,0
10.8.8.134,50955,108.237.134.2,7124,6,4325376,22558087808,58,66,587,16452,18589625,0
10.8.8.134,39095,129.98.43.99,24011,6,4325376,15581022941,39,66,1178,6993,11751108,2
10.8.8.246,59736,224.0.0.252,5355,17,4194304,412103598,2,64,64,128,4194304,6
10.8.8.234,37846,173.194.67.16,465,6,4325376,3111162188,15,66,907,2801,12237755,0
126.144.92.220,6783,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
107.22.243.234,80,10.8.8.138,49971,6,4325376,69469195330,8,66,1345,1815,14868480,5
137.117.177.33,443,10.8.8.178,40023,6,4325376,773458364,8,66,1374,4092,33521664,0
10.8.8.138,47827,74.125.226.45,443,6,4325376,59121113504,3,66,66,198,4325376,5
5.19.207.114,45555,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.194.76.127,19305,10.8.0.14,51351,17,10289152,3444519691415,196397,64,234,28598552,9543092,5
10.8.8.130,44536,91.190.218.40,33033,6,3932160,10721451597,8,60,543,1078,8830976,2
10.8.8.130,51413,182.211.104.136,54312,17,8912896,28143781420,3,100,139,375,8192000,4
10.8.8.130,51413,95.211.168.89,6881,17,0,0,1,100,100,100,6553600,-1
10.8.0.14,39989,216.58.219.238,443,6,4325376,58435525863,23,66,424,2886,8223343,0
173.194.123.26,80,10.8.0.10,47933,6,4325376,115490248870,18,66,1404,5754,20949674,0
10.8.0.14,47758,74.125.226.27,443,6,4325376,58507030636,14,66,583,2184,10223616,0
10.8.8.130,43524,207.241.236.176,80,6,4325376,4862464992,342,66,253,24637,4721083,0
10.8.8.130,41970,137.117.177.33,443,6,4325376,1016951265,15,66,333,1620,7077888,2
10.8.0.6,40273,157.55.235.153,40002,17,4980736,3352892487517,9,74,86,702,5111808,6
204.236.238.164,1900,10.8.8.138,33726,6,3932160,3932174107,247,60,1374,328986,87289176,5
207.241.227.212,80,10.8.8.130,33819,6,3932160,3279957099,406,60,1374,551482,89019518,0
96.16.196.150,443,10.8.8.138,57842,6,4325376,165520447005,6,66,119,449,4904277,5
77.254.36.186,22002,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,51413,85.230.176.179,51351,17,0,0,1,139,139,139,9109504,-1
10.8.0.10,60410,173.252.79.90,3478,6,4325376,12628898266,8,66,218,732,5996544,6
208.117.251.116,443,10.8.8.138,56617,6,4325376,124991421872,3590,66,1374,4904799,89537857,0
10.8.0.10,37169,69.171.255.36,3478,17,0,0,1,70,70,70,4587520,-1
74.125.226.36,443,10.8.8.138,44914,6,4325376,240629162515,19,66,1374,5626,19405554,0
10.8.8.130,56653,129.98.43.99,24011,6,3932160,13083662988,33,60,744,3750,7447272,0
10.8.8.134,15685,99.29.0.18,46385,17,4128768,1436960546423,29,63,566,9883,22334216,2
207.241.227.82,80,10.8.8.130,52072,6,4325376,9003343221,1618,66,1374,2204815,89304546,0
10.8.0.10,38355,173.194.123.7,80,6,4325376,149065307211,32,66,503,5179,10606592,3
46.98.29.181,19033,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
23.195.218.247,443,10.8.0.6,35584,6,4325376,264222002923,8,66,119,581,4759552,0
10.8.8.134,15685,64.4.23.159,40005,17,0,0,1,85,85,85,5570560,-1
10.8.8.130,51413,121.181.186.143,12097,17,0,0,1,139,139,139,9109504,-1
10.8.8.134,15685,128.148.60.179,42119,17,0,0,1,60,60,60,3932160,-1
10.8.8.130,49539,77.254.36.186,22002,17,0,0,1,60,60,60,3932160,-1
10.8.8.222,60961,224.0.0.252,5355,17,4194304,412196827,2,64,64,128,4194304,6
74.125.226.35,443,10.8.8.138,54113,6,4325376,240636004298,15,66,216,1347,5885132,5
204.236.238.164,1306,10.8.8.138,41998,6,4325376,3947304474,482,66,1374,36982,5028324,0
173.252.79.90,50015,10.8.0.10,59600,17,7733248,84353542,2,118,146,264,8650752,6
10.8.8.222,51585,224.0.0.252,5355,17,4194304,415319897,2,64,64,128,4194304,6
10.8.8.178,15685,111.221.74.25,40002,17,0,0,1,76,76,76,4980736,-1
63.245.217.114,443,10.8.8.110,54950,6,3932160,12407646903,25,60,1374,23660,62023270,0
10.8.0.6,47550,173.194.123.122,80,6,4325376,199591495132,8,66,66,528,4325376,0
74.125.226.38,443,10.8.8.138,51827,6,4325376,2255251163984,18,66,1374,5552,20214215,5
10.8.8.138,37997,74.125.226.46,443,6,4325376,240638787622,18,66,328,1840,6699235,0
10.8.0.6,40273,213.199.179.152,40019,17,4915200,1954863086240,2,75,75,150,4915200,6
10.8.8.138,43355,74.125.226.35,443,17,5373952,486150137,5,82,1392,4040,52953088,5
204.236.238.164,21,10.8.8.138,50975,6,4325376,63034250877,19,66,1374,6160,21247461,0
111.221.77.162,40019,10.8.0.6,40273,17,6291456,3695461622773,10,60,96,924,6055526,6
10.8.0.14,43239,74.125.226.4,443,6,4325376,121313444905,32,66,1404,7680,15728640,0
10.8.8.134,15685,118.137.92.41,21841,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,95.121.28.148,12089,17,10027008,3010303538900,21,152,153,3201,9989558,6
10.8.8.138,44914,74.125.226.36,443,6,4325376,240631426845,21,66,269,1944,6066761,0
10.8.8.234,37841,173.194.67.16,465,6,4325376,3110494824,14,66,910,2706,12667172,3
10.8.0.10,36050,173.252.79.90,50015,17,12713984,87354954,2,86,194,280,9175040,6
10.8.8.130,49539,46.71.204.179,52798,17,3932160,1201473773,5,60,60,300,3932160,2
10.8.8.138,54815,74.125.226.59,80,6,4325376,22085892421,3,66,66,198,4325376,5
10.8.8.130,43475,207.241.236.176,80,6,4325376,1257799195,7,66,295,699,6544237,0
106.68.27.200,6563,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
181.43.85.213,44488,10.8.8.130,51413,17,9502720,105323122178,94,62,1480,78072,54431133,0
10.8.0.10,34823,74.125.226.5,80,6,4325376,5603759442,4,66,74,272,4456448,0
65.55.223.22,40011,10.8.0.6,40273,17,4063232,1981916527045,2,62,62,124,4063232,6
173.194.121.5,443,10.8.0.14,32818,6,4325376,240115971260,22,66,1404,6904,20566388,0
10.8.8.246,58376,224.0.0.252,5355,17,4194304,414181853,2,64,64,128,4194304,6
74.125.226.35,443,10.8.8.138,54978,6,4325376,10206219570,2,66,74,140,4587520,5
208.117.251.116,443,10.8.8.138,56610,6,4325376,154497776077,6038,66,1374,8258014,89631865,0
10.8.8.134,48807,108.20.79.218,33345,6,4325376,63148962681,189,66,593,64945,22519764,2
10.8.8.110,54951,63.245.217.114,443,6,4325376,6079502545,11,66,408,1324,7888151,0
65.55.223.46,40011,10.8.0.6,40273,17,0,0,1,543,543,543,35586048,-1
173.194.76.127,19302,10.8.0.10,39989,17,4849664,2911415091584,291,74,74,21534,4849664,0
10.8.8.134,37843,71.179.224.152,47644,6,4325376,62221488113,161,66,1108,71000,28900968,2
5.165.40.169,43477,10.8.8.130,51413,17,4063232,124207453772,4228,62,1467,6107228,94664922,0
153.205.253.124,47930,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
173.194.123.14,443,10.8.0.10,40679,6,4325376,3612310379666,591,66,1404,65868,7304103,0
10.8.8.130,47755,207.241.237.128,80,6,4325376,47965261784,2912,66,296,203376,4577077,0
10.8.8.130,53288,69.181.136.22,57191,6,4325376,1176436660654,1333,66,597,161871,7958272,2
10.8.8.138,35968,75.101.155.12,22,6,4325376,137875584368,5562,66,1374,464783,5476450,3
157.55.235.167,40027,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
74.125.226.32,443,10.8.8.138,42030,17,8781824,23651446127,5,74,1392,1838,24091033,5
10.8.8.138,47420,23.235.40.246,80,6,4325376,601185111886,97,66,284,6628,4478068,0
10.8.0.10,34709,173.194.123.4,80,6,4325376,5492303951,4,66,74,272,4456448,0
111.221.77.159,40005,10.8.8.130,49539,17,31981568,1359988482334,3,488,488,1464,31981568,2
74.125.226.56,443,10.8.8.138,38850,6,4325376,240659853888,16,66,216,1413,5787648,5
10.8.8.134,15685,126.13.65.82,29751,17,0,0,1,60,60,60,3932160,-1
10.8.8.134,58170,24.36.174.173,47044,6,4325376,29812910107,57,66,587,17229,19809118,5
207.241.227.212,80,10.8.8.130,33873,6,4325376,11786350150,808,66,1374,1102701,89438877,0
173.194.67.16,465,10.8.8.234,37872,6,3932160,3069695637,20,60,302,2203,7218790,0
157.56.52.41,40025,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.6,49580,178.168.63.248,35394,6,4325376,12395940098,12,66,148,939,5128192,6
86.139.129.46,24563,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
64.233.184.16,465,10.8.8.110,37405,6,3932160,2367489742,20,60,304,2199,7205683,0
10.8.8.134,15685,67.180.224.48,35916,17,4194304,49181754651,4,64,64,256,4194304,2
64.233.184.16,465,10.8.8.110,37409,6,3932160,2388055375,20,60,304,2193,7186022,0
10.8.8.178,48723,137.116.224.167,443,6,4325376,873754630,14,66,333,1618,7574089,0
10.8.8.134,15685,118.1.124.216,10655,17,0,0,1,60,60,60,3932160,-1
207.241.236.176,80,10.8.8.130,43515,6,4325376,17170209290,4845,66,1374,6615898,89490091,0
10.8.8.134,15685,50.183.58.89,61070,17,4128768,1113310652614,16,63,567,5016,20545536,2
10.8.8.130,43489,207.241.236.176,80,6,4325376,11040890718,480,66,248,32987,4503825,0
10.8.8.246,62549,224.0.0.252,5355,17,4194304,414446594,2,64,64,128,4194304,6
173.194.123.16,80,10.8.0.10,58039,6,4325376,119644737646,19,66,1404,4985,17194576,0
10.8.8.138,58763,209.148.205.16,80,6,4325376,74816604627,4,66,66,264,4325376,5
10.8.8.138,54541,54.235.151.171,443,6,4325376,21329039596,4,66,66,264,4325376,5
213.199.179.173,40027,10.8.0.6,40273,17,4128768,491775952381,2,63,63,126,4128768,6
10.8.8.130,33864,207.241.227.212,80,6,4325376,4669721018,369,66,249,26945,4785548,0
10.8.0.10,43045,173.194.123.12,443,6,4325376,225099727,12,66,275,1276,6968661,0
75.171.70.99,60538,10.8.8.134,57340,6,4325376,23218765625,55,66,130,3765,4486237,2
10.8.8.130,43474,207.241.236.176,80,6,4325376,6866006542,126,66,306,8895,4626529,0
10.8.0.10,50813,209.148.205.10,443,6,3932160,63655926120,9,60,107,724,5272007,0
173.194.123.22,443,10.8.0.10,33364,6,3932160,117984996960,18,60,856,2702,9837681,0
74.78.243.180,15971,10.8.8.130,51413,17,0,0,1,361,361,361,23658496,-1
10.8.8.134,15685,138.75.239.78,32716,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,49049,54.231.17.48,80,6,3932160,259184753317,8,60,60,480,3932160,0
74.125.226.37,443,10.8.8.138,39956,17,10551296,266687799,3,74,1392,1627,35542357,5
157.55.130.168,40019,10.8.8.134,15685,17,31784960,1032855577695,4,485,485,1940,31784960,2
10.8.8.246,58324,224.0.0.252,5355,17,4194304,414418575,2,64,64,128,4194304,6
10.8.0.6,40273,213.199.179.158,40002,17,0,0,1,81,81,81,5308416,-1
10.8.8.222,62321,224.0.0.252,5355,17,4194304,414536109,2,64,64,128,4194304,6
111.221.74.30,40032,10.8.8.130,49539,17,3932160,54511652805,2,60,60,120,3932160,2
74.125.226.34,443,10.8.8.138,47503,17,0,0,1,1392,1392,1392,91226112,-1
157.55.56.169,40008,10.8.0.10,18420,17,4128768,3436996331067,2,62,63,125,4096000,6
10.8.0.14,53763,216.58.219.229,443,6,4325376,59236261344,19,66,1404,4242,14631774,0
10.8.0.14,49966,173.194.123.22,443,6,4325376,59028006468,18,66,1404,3932,14315975,0
10.8.0.6,40273,157.55.130.165,40031,17,0,0,1,79,79,79,5177344,-1
74.125.226.56,443,10.8.8.138,36034,17,22085632,254977977,3,74,1392,1803,39387136,5
10.8.8.246,64685,224.0.0.252,5355,17,4194304,413211145,2,64,64,128,4194304,6
10.8.8.246,52500,224.0.0.252,5355,17,4194304,420152610,2,64,64,128,4194304,6
10.8.8.134,15685,24.196.36.15,63443,17,4128768,47269749592,4,63,63,252,4128768,2
68.186.166.162,11413,10.8.8.134,60674,6,4325376,62547309676,121,66,135,8171,4425575,1
178.46.205.224,23513,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.130,51413,79.38.157.56,53500,17,0,0,1,139,139,139,9109504,-1
10.8.8.134,15685,109.207.94.205,20904,17,0,0,1,60,60,60,3932160,-1
91.190.218.34,443,10.8.8.130,39118,6,3932160,2257812282,70,60,1266,68173,63825510,0
10.8.8.138,38885,204.236.238.164,1535,6,3932160,2604434185,210,60,1374,271350,84681874,0
10.8.0.10,18420,213.199.179.143,33033,17,0,0,1,100,100,100,6553600,-1
111.221.77.159,40005,10.8.0.6,40273,17,0,0,1,1326,1326,1326,86900736,-1
207.241.236.176,80,10.8.8.130,43490,6,4325376,3851167895,406,66,1374,551489,89020648,5
10.8.0.6,40273,213.199.179.147,40003,17,12255232,3220136516507,10,186,188,1865,12222464,6
10.8.8.222,62292,224.0.0.252,5355,17,4194304,413870108,2,64,64,128,4194304,6
114.34.10.127,49127,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
157.55.56.169,40008,10.8.8.134,15685,17,0,0,1,63,63,63,4128768,-1
213.199.179.147,40004,10.8.0.6,40273,17,0,0,1,62,62,62,4063232,-1
10.8.0.6,37646,74.125.226.187,80,6,4325376,199760037304,8,66,66,528,4325376,0
82.28.221.2,17920,10.8.8.130,49539,17,4128768,818676598772,12,63,63,756,4128768,2
10.8.0.6,0,10.8.0.10,0,1,6422528,7757938557629,2,98,98,196,6422528,1
10.8.8.138,56613,208.117.251.116,443,6,4325376,20583795305,7,66,583,1038,9718052,5
45.48.229.255,19290,10.8.8.134,32822,6,4325376,62943451750,60,66,168,4203,4590796,2
10.8.0.14,39982,216.58.219.238,443,6,4325376,59035190570,16,66,1404,4084,16728064,0
153.211.123.153,4173,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.0.10,49040,173.194.123.1,443,6,4325376,3112441850734,4788,66,1404,2249759,30793693,0
10.8.8.222,50297,224.0.0.252,5355,17,4194304,411433286,2,64,64,128,4194304,6
152.250.160.46,36419,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
213.199.179.171,443,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
173.252.79.90,50015,10.8.0.10,60169,17,7733248,110071995,2,118,146,264,8650752,6
131.202.6.26,13000,10.8.8.222,61138,6,3932160,1690227799,14,60,1374,6498,30418066,5
157.56.52.27,40034,10.8.8.130,49539,17,4063232,10031309445545,6,62,63,374,4085077,1
10.8.0.14,0,131.202.6.3,0,1,28573696,3436134762746,151,232,448,64505,27996024,6
10.8.0.14,44112,74.125.226.21,443,6,4325376,58590547827,11,66,583,1550,9234618,0
77.72.169.162,6901,10.8.8.222,44886,17,0,0,1,86,86,86,5636096,-1
151.250.96.156,20023,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.110,37397,64.233.184.16,465,6,4325376,2434732738,15,66,583,2336,10206139,3
10.8.8.222,54156,224.0.0.252,5355,17,4194304,414526361,2,64,64,128,4194304,6
10.8.8.246,59488,224.0.0.252,5355,17,4194304,416295485,2,64,64,128,4194304,6
10.8.8.138,57642,74.125.226.63,443,6,4325376,226640255761,16,66,583,1951,7991296,0
64.233.184.16,465,10.8.8.110,37407,6,3932160,2246886373,20,60,304,2193,7186022,0
10.8.0.6,40273,111.221.77.151,40013,17,0,0,1,79,79,79,5177344,-1
131.130.27.211,443,10.8.8.130,42754,6,0,0,1,60,60,60,3932160,-1
10.8.0.6,42875,141.219.235.176,60830,6,4325376,16890127318,12,66,175,983,5368490,6
10.8.0.10,49049,173.194.123.1,443,6,3932160,246234672,13,60,269,1275,6427569,0
10.8.8.222,62521,224.0.0.252,5355,17,4194304,414104811,2,64,64,128,4194304,6
10.8.0.6,40273,64.4.23.159,40032,17,0,0,1,73,73,73,4784128,-1
74.125.226.32,443,10.8.8.138,57596,17,31850496,694778275,27,61,1392,26595,64552960,5
74.125.226.63,443,10.8.8.138,57042,6,4325376,240620105880,20,66,1374,5717,18733465,0
124.181.104.191,63556,10.8.8.134,15685,17,0,0,1,68,68,68,4456448,-1
10.8.8.134,39086,129.98.43.99,24011,6,4325376,15348886144,89,66,1090,29641,21826433,2
131.202.240.150,37697,74.125.226.35,443,6,4325376,30792030011,2,66,66,132,4325376,5
10.8.8.130,43545,207.241.236.176,80,6,4325376,19389986282,464,66,253,32582,4601926,0
74.125.226.38,443,10.8.8.138,58180,17,10485760,90013636247,8,159,1392,2734,22396928,5
10.8.8.130,55821,207.241.224.2,80,6,4325376,1806714990,6,66,240,578,6313301,0
10.8.8.130,59121,207.241.227.188,80,6,4325376,7735074787,242,66,295,16941,4587790,0
10.8.8.138,56640,208.117.251.116,443,6,4325376,31618968047,134,66,1374,10729,5247281,0
10.8.8.134,15685,125.31.86.233,20011,17,0,0,1,60,60,60,3932160,-1
105.210.183.152,28236,10.8.8.130,49539,17,0,0,1,68,68,68,4456448,-1
10.8.8.138,47400,23.235.40.246,80,6,4325376,601404924859,84,66,284,5770,4501699,0
10.8.8.134,15685,73.209.160.18,49415,17,0,0,1,60,60,60,3932160,-1
157.55.56.159,40015,10.8.0.6,40273,17,4063232,1981913190687,2,62,62,124,4063232,6
10.8.8.246,64099,224.0.0.252,5355,17,4194304,413966230,2,64,64,128,4194304,6
207.241.228.122,80,10.8.8.130,59731,6,3932160,10309884056,1615,60,1374,2203904,89433469,5
10.8.0.10,58427,173.252.79.94,50009,17,12189696,2670326987060,5,86,194,838,10983833,6
10.8.8.130,49539,85.181.217.222,14936,17,0,0,1,60,60,60,3932160,-1
10.8.8.222,58424,224.0.0.252,5355,17,4194304,405189675,2,64,64,128,4194304,6
10.8.8.130,49539,213.199.179.174,443,17,0,0,1,60,60,60,3932160,-1
195.154.146.149,7654,10.8.8.130,51413,17,7274496,17495822959,2,111,111,222,7274496,4
10.8.0.10,56503,173.252.79.90,50015,17,12713984,87884283,2,86,194,280,9175040,6
74.125.226.33,443,10.8.8.138,39094,17,10420224,90011676141,10,71,1392,2862,18756403,5
64.4.23.169,40008,10.8.8.130,49539,17,4063232,1361156716789,2,62,62,124,4063232,2
63.245.217.161,443,10.8.8.234,38206,6,3932160,14154874741,12,60,1374,4654,25417045,0
10.8.8.130,59712,207.241.228.122,80,6,4325376,4879435272,268,66,266,21812,5333847,0
213.199.179.169,40020,10.8.0.6,40273,17,4063232,2764172538667,2,62,62,124,4063232,6
75.101.155.12,21,10.8.8.138,54414,6,3932160,232715359934,37,60,1374,8347,14784567,0
10.8.0.10,18420,176.62.100.74,14251,17,0,0,1,60,60,60,3932160,-1
10.8.0.6,40273,157.55.235.166,40018,17,5111808,2043432153921,7,63,78,530,4962011,6
137.117.177.33,443,10.8.8.130,41987,6,3932160,1157314231,14,60,1374,12578,58879414,5
10.8.8.130,51413,72.207.233.40,58539,17,0,0,1,139,139,139,9109504,-1
207.241.236.176,80,10.8.8.130,43530,6,4325376,30074764550,3625,66,1374,4961325,89695281,0
10.8.8.130,49539,213.199.179.158,40007,17,30343168,239186570739,4,463,463,1852,30343168,2
207.241.227.188,80,10.8.8.130,59145,6,4325376,22774230385,3671,66,1374,5014358,89518105,0
216.58.219.238,443,10.8.0.14,39952,6,4325376,240272986762,41,66,1404,11811,18879163,0
10.8.8.138,56552,208.117.251.116,443,6,4325376,2903341986,2,66,66,132,4325376,5
10.8.8.130,49539,157.55.56.155,40021,17,30343168,239214420964,4,463,463,1852,30343168,2
173.194.123.9,443,10.8.0.10,38602,6,4325376,27057060970010,59,60,1404,9999,11106685,6
